id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,Image5,chart_link
438,TBS0440HDRMJ,Podol,-,Pohon Dewasa,icon/mature_tree.svg,-,44,14,11,Gambut,-,0.7895898,102.3090102,-7.072141866,0.08,,,,Riyan,2021-10-15T13:15:00.000+07:00,200000,1697.53,-,Approach 5,media/TBS_3_438(FILEminimizer).JPG,media/TBS_2_438(FILEminimizer).JPG,media/TBS_1_438.jpg,media/TBS_4_438(FILEminimizer).JPG,,
439,TBS0441HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,31,11,11,Gambut,-,0.789627,102.309106,-7.352622669,0.08,,,,Riyan,2021-10-15T13:18:00.000+07:00,50000,699.89,-,Approach 5,media/TBS_3_439(FILEminimizer).JPG,media/TBS_2_439(FILEminimizer).JPG,media/TBS_1_439.jpg,media/TBS_4_439(FILEminimizer).JPG,,
440,TBS0442HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,41,14,11,Gambut,-,0.7896883,102.3090967,-6.000666604,0.08,,,,Riyan,2021-10-15T13:21:00.000+07:00,200000,2123.82,-,Approach 5,media/TBS_3_440(FILEminimizer).JPG,media/TBS_2_440(FILEminimizer).JPG,media/TBS_1_440.jpg,media/TBS_4_440(FILEminimizer).JPG,,
441,TBS0443HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,33,12,11,Gambut,-,0.7896569,102.3091553,-4.356751871,0.08,,,,Riyan,2021-10-15T13:24:00.000+07:00,50000,803.66,-,Approach 5,media/TBS_3_441(FILEminimizer).JPG,media/TBS_2_441(FILEminimizer).JPG,media/TBS_1_441.jpg,media/TBS_4_441(FILEminimizer).JPG,,
442,TBS0444HDRMJ,Semaram,Palaquium sp,Pohon Muda,icon/young_tree.svg,-,28,9,11,Gambut,-,0.7897492,102.3091406,-3.90407948,0.08,,,,Riyan,2021-10-15T13:27:00.000+07:00,50000,535.11,-,Approach 5,media/TBS_3_442(FILEminimizer).JPG,media/TBS_2_442(FILEminimizer).JPG,media/TBS_1_442.jpg,media/TBS_4_442(FILEminimizer).JPG,,
443,TBS0445HDRMJ,Semaram,Palaquium sp,Pohon Muda,icon/young_tree.svg,-,22,10,11,Gambut,-,0.7897524,102.3091922,-3.623995931,0.08,,,,Riyan,2021-10-15T13:30:00.000+07:00,50000,370.39,-,Approach 5,media/TBS_3_443(FILEminimizer).JPG,media/TBS_2_443(FILEminimizer).JPG,media/TBS_1_443.jpg,media/TBS_4_443(FILEminimizer).JPG,,
444,TBS0446HDRMJ,Pisang Pisang,Xylopia,Pohon Muda,icon/young_tree.svg,-,31,11,11,Gambut,-,0.7897428,102.3091612,11.92272208,0.08,,,,Riyan,2021-10-15T13:33:00.000+07:00,50000,797.66,-,Approach 5,media/TBS_3_444(FILEminimizer).JPG,media/TBS_2_444(FILEminimizer).JPG,media/TBS_1_444.jpg,media/TBS_4_444(FILEminimizer).JPG,,
445,TBS0447HDRMJ,Semetik,-,Pohon Muda,icon/young_tree.svg,-,28,11,11,Gambut,-,0.789907,102.3091261,-4.107430007,0.08,,,,Riyan,2021-10-15T13:36:00.000+07:00,50000,540.99,-,Approach 5,media/TBS_3_445(FILEminimizer).JPG,media/TBS_2_445(FILEminimizer).JPG,media/TBS_1_445.jpg,media/TBS_4_445(FILEminimizer).JPG,,
446,TBS0448HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,33,10,11,Gambut,-,0.7898253,102.3091725,-3.168700182,0.08,,,,Riyan,2021-10-15T13:39:00.000+07:00,50000,819.83,-,Approach 5,media/TBS_3_446(FILEminimizer).JPG,media/TBS_2_446(FILEminimizer).JPG,media/TBS_1_446.jpg,media/TBS_4_446(FILEminimizer).JPG,,
447,TBS0449HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,35,10,11,Gambut,-,0.7898446,102.3091573,1.948828115,0.08,,,,Riyan,2021-10-15T13:41:00.000+07:00,50000,951.42,-,Approach 5,media/TBS_3_447(FILEminimizer).JPG,media/TBS_2_447(FILEminimizer).JPG,media/TBS_1_447.jpg,media/TBS_4_447(FILEminimizer).JPG,,
448,TBS0450HDRMJ,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,61,11,11,Gambut,-,0.7897821,102.3091647,12.24028812,0.08,,,,Riyan,2021-10-15T13:46:00.000+07:00,200000,4258.75,-,Approach 5,media/TBS_3_448(FILEminimizer).JPG,media/TBS_2_448(FILEminimizer).JPG,media/TBS_1_448.jpg,media/TBS_4_448(FILEminimizer).JPG,,
449,TBS0451HDRMJ,Kayu Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,65,14,11,Gambut,-,0.7898407,102.3091852,17.90842538,0.08,,,,Zaqi,2021-10-15T13:52:00.000+07:00,200000,2594.11,-,Approach 5,media/TBS_3_449(FILEminimizer).JPG,media/TBS_2_449(FILEminimizer).JPG,media/TBS_1_449.jpg,media/TBS_4_449(FILEminimizer).JPG,,
450,TBS0452HDRMJ,Tempurung,-,Pohon Dewasa,icon/mature_tree.svg,-,46,13,11,Gambut,-,0.7898192,102.3091563,15.80148797,0.08,,,,Zaqi,2021-10-15T13:57:00.000+07:00,200000,1899.59,-,Approach 5,media/TBS_3_450(FILEminimizer).JPG,media/TBS_2_450(FILEminimizer).JPG,media/TBS_1_450.jpg,media/TBS_4_450(FILEminimizer).JPG,,
451,TBS0453HDRMJ,Sonder,Sindora wallichii,Pohon Dewasa,icon/mature_tree.svg,-,40,10,11,Gambut,-,0.7899167,102.3092222,9.946341414,0.08,,,,Zaqi,2021-10-15T14:00:00.000+07:00,200000,1227.30,-,Approach 5,media/TBS_3_451(FILEminimizer).JPG,media/TBS_2_451(FILEminimizer).JPG,media/TBS_1_451.jpg,media/TBS_4_451(FILEminimizer).JPG,,
452,TBS0454HDRMJ,Balam,Palaquium sp,Pohon Dewasa,icon/mature_tree.svg,-,47,10,11,Gambut,-,0.7898889,102.3091667,9.946341414,0.08,,,,Zaqi,2021-10-15T14:03:00.000+07:00,200000,1629.99,-,Approach 5,media/TBS_3_452(FILEminimizer).JPG,media/TBS_2_452(FILEminimizer).JPG,media/TBS_1_452.jpg,media/TBS_4_452(FILEminimizer).JPG,,
453,TBS0455HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,48,11,11,Gambut,-,0.7899583,102.3093616,36.28174811,0.08,,,,Zaqi,2021-10-15T14:14:00.000+07:00,200000,2283.10,-,Approach 5,media/TBS_3_453(FILEminimizer).JPG,media/TBS_2_453(FILEminimizer).JPG,media/TBS_1_453.jpg,media/TBS_4_453(FILEminimizer).JPG,,
454,TBS0456HDRMJ,Sonder,Sindora wallichii,Pohon Dewasa,icon/mature_tree.svg,-,52,14,11,Gambut,-,0.7898998,102.3092021,12.16590471,0.08,,,,Zaqi,2021-10-15T14:14:00.000+07:00,200000,2844.39,-,Approach 5,media/TBS_3_454(FILEminimizer).JPG,media/TBS_2_454(FILEminimizer).JPG,media/TBS_1_454.jpg,media/TBS_4_454(FILEminimizer).JPG,,
455,TBS0457HDRMJ,Semaram,Palaquium sp,Pohon Dewasa,icon/mature_tree.svg,-,60,20,11,Gambut,-,0.7897667,102.309215,30.80221983,0.08,,,,Zaqi,2021-10-15T14:17:00.000+07:00,200000,5164.23,-,Approach 5,media/TBS_3_455(FILEminimizer).JPG,media/TBS_2_455(FILEminimizer).JPG,media/TBS_1_455.jpg,media/TBS_4_455(FILEminimizer).JPG,,
456,TBS0458HDRMJ,Sonder,Sindora wallichii,Pohon Muda,icon/young_tree.svg,-,35,8,11,Gambut,-,0.7898695,102.3091959,34.61331691,0.08,,,,Zaqi,2021-10-15T14:20:00.000+07:00,50000,760.62,-,Approach 5,media/TBS_3_456(FILEminimizer).JPG,media/TBS_2_456(FILEminimizer).JPG,media/TBS_1_456.jpg,media/TBS_4_456(FILEminimizer).JPG,,
457,TBS0459HDRMJ,Bitis,Palaquium ridleyi,Pohon Muda,icon/young_tree.svg,-,25,10,11,Gambut,-,0.7898291,102.309184,30.77083695,0.08,,,,Zaqi,2021-10-15T14:23:00.000+07:00,50000,700.23,-,Approach 5,media/TBS_3_457(FILEminimizer).JPG,media/TBS_2_457(FILEminimizer).JPG,media/TBS_1_457.jpg,media/TBS_4_457(FILEminimizer).JPG,,
458,TBS0460HDRMJ,Tepis,Polyalthia glauca,Pohon Muda,icon/young_tree.svg,-,31,11,11,Gambut,-,0.7898875,102.3091839,35.30106249,0.08,,,,Zaqi,2021-10-15T14:26:00.000+07:00,50000,713.13,-,Approach 5,media/TBS_3_458(FILEminimizer).JPG,media/TBS_2_458(FILEminimizer).JPG,media/TBS_1_458.jpg,media/TBS_4_458(FILEminimizer).JPG,,
459,TBS0461HDRMJ,Semaram,Palaquium sp,Pohon Muda,icon/young_tree.svg,-,38,7,11,Gambut,-,0.7899929,102.3093725,31.26321893,0.08,,,,Zaqi,2021-10-15T14:28:00.000+07:00,50000,759.98,-,Approach 5,media/TBS_3_459(FILEminimizer).JPG,media/TBS_2_459(FILEminimizer).JPG,media/TBS_1_459.jpg,media/TBS_4_459(FILEminimizer).JPG,,
460,TBS0462HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,37,11,11,Gambut,-,0.7899821,102.3092383,33.14018399,0.08,,,,Zaqi,2021-10-15T14:32:00.000+07:00,50000,1095.05,-,Approach 5,media/TBS_3_460(FILEminimizer).JPG,media/TBS_2_460(FILEminimizer).JPG,media/TBS_1_460.jpg,media/TBS_4_460(FILEminimizer).JPG,,
461,TBS0463HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,28,14,11,Gambut,-,0.7898755,102.3092881,28.910966,0.08,,,,Zaqi,2021-10-15T14:34:00.000+07:00,50000,540.99,-,Approach 5,media/TBS_3_461(FILEminimizer).JPG,media/TBS_2_461(FILEminimizer).JPG,media/TBS_1_461.jpg,media/TBS_4_461(FILEminimizer).JPG,,
462,TBS0464HDRMJ,Sonder,Sindora wallichii,Pohon Muda,icon/young_tree.svg,-,22,14,11,Gambut,-,0.7898319,102.3093192,25.41245287,0.08,,,,Zaqi,2021-10-15T14:37:00.000+07:00,50000,530.59,-,Approach 5,media/TBS_3_462(FILEminimizer).JPG,media/TBS_2_462(FILEminimizer).JPG,media/TBS_1_462.jpg,media/TBS_4_462(FILEminimizer).JPG,,
463,TBS0465HDRMJ,Podol,-,Pohon Dewasa,icon/mature_tree.svg,-,45,15,11,Gambut,-,0.7899061,102.3093723,26.89885406,0.08,,,,Zaqi,2021-10-15T14:40:00.000+07:00,200000,1796.84,-,Approach 5,media/TBS_3_463(FILEminimizer).JPG,media/TBS_2_463(FILEminimizer).JPG,media/TBS_1_463.jpg,media/TBS_4_463(FILEminimizer).JPG,,
464,TBS0466HDRMJ,Sawah Sawah,Anisoptera costata,Pohon Dewasa,icon/mature_tree.svg,-,52,14,11,Gambut,-,0.7899273,102.3095198,32.411274,0.08,,,,Zaqi,2021-10-15T14:43:00.000+07:00,200000,2619.60,-,Approach 5,media/TBS_3_464(FILEminimizer).JPG,media/TBS_2_464(FILEminimizer).JPG,media/TBS_1_464.jpg,media/TBS_4_464(FILEminimizer).JPG,,
465,TBS0467HDRMJ,Pisang Pisang,Xylopia,Pohon Dewasa,icon/mature_tree.svg,-,55,10,11,Gambut,-,0.7900058,102.3096073,40.21228506,0.08,,,,Zaqi,2021-10-15T14:46:00.000+07:00,200000,2225.70,-,Approach 5,media/TBS_3_465(FILEminimizer).JPG,media/TBS_2_465(FILEminimizer).JPG,media/TBS_1_465.jpg,media/TBS_4_465(FILEminimizer).JPG,,
466,TBS0468HDRMJ,Trembasah,-,Pohon Muda,icon/young_tree.svg,-,28,11,11,Gambut,-,0.7899471,102.3094917,30.82378179,0.08,,,,Zaqi,2021-10-15T14:53:00.000+07:00,50000,540.99,-,Approach 5,media/TBS_3_466(FILEminimizer).JPG,media/TBS_2_466(FILEminimizer).JPG,media/TBS_1_466.jpg,media/TBS_4_466(FILEminimizer).JPG,,
467,TBS0469HDRMJ,Sepahit,-,Pohon Dewasa,icon/mature_tree.svg,-,80,21,11,Gambut,-,0.7900641,102.30937,31.44358551,0.08,,,,Zaqi,2021-10-15T14:57:00.000+07:00,200000,7703.71,-,Approach 5,media/TBS_3_467(FILEminimizer).JPG,media/TBS_2_467(FILEminimizer).JPG,media/TBS_1_467.jpg,media/TBS_4_467(FILEminimizer).JPG,,
468,TBS0470HDRMJ,Podol,-,Pohon Dewasa,icon/mature_tree.svg,-,44,11,11,Gambut,-,0.7898851,102.3095216,52.91466226,0.08,,,,Zaqi,2021-10-15T15:05:00.000+07:00,200000,1697.53,-,Approach 5,media/TBS_3_468(FILEminimizer).JPG,media/TBS_2_468(FILEminimizer).JPG,media/TBS_1_468.jpg,media/TBS_4_468(FILEminimizer).JPG,,
469,TBS0471HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,28,11,11,Gambut,-,0.7900339,102.3095782,50.54346792,0.08,,,,Zaqi,2021-10-15T15:06:00.000+07:00,50000,540.99,-,Approach 5,media/TBS_3_469(FILEminimizer).JPG,media/TBS_2_469(FILEminimizer).JPG,media/TBS_1_469.jpg,media/TBS_4_469(FILEminimizer).JPG,,
470,TBS0472HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,29,12,11,Gambut,-,0.7900238,102.3095596,53.6654741,0.08,,,,Zaqi,2021-10-15T15:09:00.000+07:00,50000,591.22,-,Approach 5,media/TBS_3_470(FILEminimizer).JPG,media/TBS_2_470(FILEminimizer).JPG,media/TBS_1_470.jpg,media/TBS_4_470(FILEminimizer).JPG,,
471,TBS0473HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,31,13,11,Gambut,-,0.7899209,102.3095706,51.46890319,0.08,,,,Zaqi,2021-10-15T15:12:00.000+07:00,50000,699.89,-,Approach 5,media/TBS_3_471(FILEminimizer).JPG,media/TBS_2_471(FILEminimizer).JPG,media/TBS_1_471.jpg,media/TBS_4_471(FILEminimizer).JPG,,
472,TBS0474HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,44,14,11,Gambut,-,0.7900518,102.3095924,50.43231802,0.08,,,,Zaqi,2021-10-15T15:18:00.000+07:00,200000,2437.71,-,Approach 5,media/TBS_3_472(FILEminimizer).JPG,media/TBS_2_472(FILEminimizer).JPG,media/TBS_1_472.jpg,media/TBS_4_472(FILEminimizer).JPG,,
473,TBS0475HDRMJ,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,75,21,11,Gambut,-,0.7899257,102.3094927,54.34680077,0.08,,,,Zaqi,2021-10-15T15:22:00.000+07:00,200000,11981.88,-,Approach 5,media/TBS_3_473(FILEminimizer).JPG,media/TBS_2_473(FILEminimizer).JPG,media/TBS_1_473.jpg,media/TBS_4_473(FILEminimizer).JPG,,
474,TBS0476HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,38,12,11,Gambut,-,0.7899109,102.3094483,47.76182077,0.08,,,,Riyan,2021-10-15T15:25:00.000+07:00,50000,1171.48,-,Approach 5,media/TBS_3_474(FILEminimizer).JPG,media/TBS_2_474(FILEminimizer).JPG,media/TBS_1_474.jpg,media/TBS_4_474(FILEminimizer).JPG,,
475,TBS0477HDRMJ,Trembasah,-,Pohon Muda,icon/young_tree.svg,-,25,10,11,Gambut,-,0.7898014,102.3094304,40.52013572,0.08,,,,Riyan,2021-10-15T15:28:00.000+07:00,50000,406.13,-,Approach 5,media/TBS_3_475(FILEminimizer).JPG,media/TBS_2_475(FILEminimizer).JPG,media/TBS_1_475.jpg,media/TBS_4_475(FILEminimizer).JPG,,
476,TBS0478HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,22,11,11,Gambut,-,0.7896671,102.3096301,52.65678918,0.08,,,,Riyan,2021-10-15T15:30:00.000+07:00,50000,6.57,-,Approach 5,media/TBS_3_476(FILEminimizer).JPG,media/TBS_2_476(FILEminimizer).JPG,media/TBS_1_476.jpg,media/TBS_4_476(FILEminimizer).JPG,,
477,TBS0479HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,41,14,11,Gambut,-,0.7899181,102.3095325,57.12507237,0.08,,,,Riyan,2021-10-15T15:32:00.000+07:00,200000,2123.82,-,Approach 5,media/TBS_3_477(FILEminimizer).JPG,media/TBS_2_477(FILEminimizer).JPG,media/TBS_1_477.jpg,media/TBS_4_477(FILEminimizer).JPG,,
478,TBS0480HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,29,11,11,Gambut,-,0.7897157,102.3096745,42.79052917,0.08,,,,Riyan,2021-10-15T15:35:00.000+07:00,50000,591.22,-,Approach 5,media/TBS_3_478(FILEminimizer).JPG,media/TBS_2_478(FILEminimizer).JPG,media/TBS_1_478.jpg,media/TBS_4_478(FILEminimizer).JPG,,
479,TBS0481HDRMJ,Sepahit,-,Pohon Dewasa,icon/mature_tree.svg,-,40,15,11,Gambut,-,0.7896489,102.3097242,48.28466436,0.08,,,,Riyan,2021-10-15T15:38:00.000+07:00,200000,1333.81,-,Approach 5,media/TBS_3_479(FILEminimizer).JPG,media/TBS_2_479(FILEminimizer).JPG,media/TBS_1_479.jpg,media/TBS_4_479(FILEminimizer).JPG,,
480,TBS0482HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,58,18,11,Gambut,-,0.7894523,102.3079262,10.23224184,0.08,,,,Riyan,2021-10-15T15:46:00.000+07:00,200000,5341.95,-,Approach 5,media/TBS_3_480(FILEminimizer).JPG,media/TBS_2_480(FILEminimizer).JPG,media/TBS_1_480.jpg,media/TBS_4_480(FILEminimizer).JPG,,
481,TBS0483HDRMJ,Geronggang,Cratoxylon arborescens,Pohon Muda,icon/young_tree.svg,-,32,14,11,Gambut,-,0.7894162,102.3078891,11.80740779,0.08,,,,Riyan,2021-10-15T15:50:00.000+07:00,50000,906.50,-,Approach 5,media/TBS_3_481(FILEminimizer).JPG,media/TBS_2_481(FILEminimizer).JPG,media/TBS_1_481.jpg,media/TBS_4_481(FILEminimizer).JPG,,
482,TBS0484HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,29,10,11,Gambut,-,0.789336,102.3077889,14.27361886,0.08,,,,Riyan,2021-10-15T15:54:00.000+07:00,50000,632.34,-,Approach 5,media/TBS_3_482(FILEminimizer).JPG,media/TBS_2_482(FILEminimizer).JPG,media/TBS_1_482.jpg,media/TBS_4_482(FILEminimizer).JPG,,
483,TBS0485HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,25,11,11,Gambut,-,0.7894237,102.3078995,16.67825562,0.08,,,,Riyan,2021-10-15T15:57:00.000+07:00,50000,519.43,-,Approach 5,media/TBS_3_483(FILEminimizer).JPG,media/TBS_2_483(FILEminimizer).JPG,media/TBS_1_483.jpg,media/TBS_4_483(FILEminimizer).JPG,,
484,TBS0487HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,20,10,11,Gambut,-,0.7893998,102.307914,14.43347789,0.08,,,,Riyan,2021-10-15T16:00:00.000+07:00,50000,230.93,-,Approach 5,media/TBS_3_484(FILEminimizer).JPG,media/TBS_2_484(FILEminimizer).JPG,media/TBS_1_484.jpg,media/TBS_4_484(FILEminimizer).JPG,,
485,TBS0486HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,55,12,11,Gambut,-,0.7893772,102.3080139,8.807046973,0.08,,,,Riyan,2021-10-15T16:03:00.000+07:00,200000,1347.48,-,Approach 5,media/TBS_3_485(FILEminimizer).JPG,media/TBS_2_485(FILEminimizer).JPG,media/TBS_1_485.jpg,media/TBS_4_485(FILEminimizer).JPG,,
486,TBS0488HDRMJ,Setalam,Gonystylus bancanus,Pohon Dewasa,icon/mature_tree.svg,-,43,14,11,Gambut,-,0.7896587,102.3077292,14.9754791,0.08,,,,Riyan,2021-10-15T16:07:00.000+07:00,200000,1779.44,-,Approach 5,media/TBS_3_486(FILEminimizer).JPG,media/TBS_2_486(FILEminimizer).JPG,media/TBS_1_486.jpg,media/TBS_4_486(FILEminimizer).JPG,,
487,TBS0489HDRMJ,Kelat,Gonystylus bancanus,Pohon Muda,icon/young_tree.svg,-,24,8,11,Gambut,-,0.7896205,102.3075915,13.60436296,0.08,,,,Riyan,2021-10-15T16:10:00.000+07:00,50000,432.44,-,Approach 5,media/TBS_3_487(FILEminimizer).JPG,media/TBS_2_487(FILEminimizer).JPG,media/TBS_1_487.jpg,media/TBS_4_487(FILEminimizer).JPG,,
488,TBS0490HDRMJ,Pisang Pisang,Xylopia,Pohon Muda,icon/young_tree.svg,-,21,7,11,Gambut,-,0.789719,102.3077421,15.87609023,0.08,,,,Riyan,2021-10-15T16:13:00.000+07:00,50000,239.92,-,Approach 5,media/TBS_3_488(FILEminimizer).JPG,media/TBS_2_488(FILEminimizer).JPG,media/TBS_1_488.jpg,media/TBS_4_488(FILEminimizer).JPG,,
489,TBS0491HDRMJ,Kasai,Pometia pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,22,7,11,Gambut,-,0.7896183,102.3077702,16.96250883,0.08,,,,Riyan,2021-10-15T16:16:00.000+07:00,50000,295.05,-,Approach 5,media/TBS_3_489(FILEminimizer).JPG,media/TBS_2_489(FILEminimizer).JPG,media/TBS_1_489.jpg,media/TBS_4_489(FILEminimizer).JPG,,
490,TBS0492HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,41,11,11,Gambut,-,0.7896321,102.3074351,19.28793174,0.08,,,,Riyan,2021-10-15T16:20:00.000+07:00,200000,1678.40,-,Approach 5,media/TBS_3_490(FILEminimizer).JPG,media/TBS_2_490(FILEminimizer).JPG,media/TBS_1_490.jpg,media/TBS_4_490(FILEminimizer).JPG,,
491,TBS0493HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,31,10,11,Gambut,-,0.7897254,102.3074647,15.66729151,0.08,,,,Riyan,2021-10-15T16:25:00.000+07:00,50000,9.25,-,Approach 5,media/TBS_3_491(FILEminimizer).JPG,media/TBS_2_491(FILEminimizer).JPG,media/TBS_1_491.jpg,media/TBS_4_491(FILEminimizer).JPG,,
492,TBS0494HDRMJ,Bekang,-,Pohon Muda,icon/young_tree.svg,-,21,7,11,Gambut,-,0.789608,102.3072469,16.38276801,0.08,,,,Riyan,2021-10-15T16:27:00.000+07:00,50000,261.27,-,Approach 5,media/TBS_3_492(FILEminimizer).JPG,media/TBS_2_492(FILEminimizer).JPG,media/TBS_1_492.jpg,media/TBS_4_492(FILEminimizer).JPG,,
493,TBS0495HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,23,8,11,Gambut,-,0.7896562,102.3075507,18.14618239,0.08,,,,Riyan,2021-10-15T16:30:00.000+07:00,50000,6.87,-,Approach 5,media/TBS_3_493(FILEminimizer).JPG,media/TBS_2_493(FILEminimizer).JPG,media/TBS_1_493.jpg,media/TBS_4_493(FILEminimizer).JPG,,
494,TBS0496HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,29,11,11,Gambut,-,0.7896077,102.3074466,13.91513671,0.08,,,,Riyan,2021-10-15T16:32:00.000+07:00,50000,8.66,-,Approach 5,media/TBS_3_494(FILEminimizer).JPG,media/TBS_2_494(FILEminimizer).JPG,media/TBS_1_494.jpg,media/TBS_4_494(FILEminimizer).JPG,,
495,TBS0497HDRMJ,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,42,11,11,Gambut,-,0.7886375,102.3065552,12.14104077,0.08,,,,Riyan,2021-10-15T16:39:00.000+07:00,200000,2055.42,-,Approach 5,media/TBS_3_495(FILEminimizer).JPG,media/TBS_2_495(FILEminimizer).JPG,media/TBS_1_495.jpg,media/TBS_4_495(FILEminimizer).JPG,,
496,TBS0498HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,29,11,11,Gambut,-,0.7885007,102.3062275,8.250246451,0.08,,,,Riyan,2021-10-15T16:45:00.000+07:00,50000,354.86,-,Approach 5,media/TBS_3_496(FILEminimizer).JPG,media/TBS_2_496(FILEminimizer).JPG,media/TBS_1_496.jpg,media/TBS_4_496(FILEminimizer).JPG,,
497,TBS0499HDRMJ,Setalam,Gonystylus bancanus,Pohon Muda,icon/young_tree.svg,-,36,11,11,Gambut,-,0.7872095,102.3049707,-12.84625976,0.09,,,,Riyan,2021-10-15T16:52:00.000+07:00,50000,994.11,-,Approach 5,media/TBS_3_497(FILEminimizer).JPG,media/TBS_2_497(FILEminimizer).JPG,media/TBS_1_497.jpg,media/TBS_4_497(FILEminimizer).JPG,,
498,TBS0500HDRMJ,Jangkang,Sterculia foetida,Pohon Dewasa,icon/mature_tree.svg,-,45,10,11,Gambut,-,0.7878889,102.3025,19.72594597,0.09,,,,Riyan,2021-10-15T17:04:00.000+07:00,200000,1326.43,-,Approach 5,media/TBS_3_498(FILEminimizer).JPG,media/TBS_2_498(FILEminimizer).JPG,media/TBS_1_498.jpg,media/TBS_4_498(FILEminimizer).JPG,,
499,TBS0051HDRMJ,Pisang Pisang,Xylopia,Pohon Dewasa,icon/mature_tree.svg,-,63,20,11,Gambut,-,0.7873333,102.3068056,11.9223659,0.09,,,,Zaqi,2021-10-11T15:20:00.000+07:00,200000,5706.85,-,Approach 5,media/TBS_3_499(FILEminimizer).JPG,media/TBS_2_499(FILEminimizer).JPG,media/TBS_1_499.jpg,media/TBS_4_499(FILEminimizer).JPG,,
500,TBS0052HDRMJ,Pisang Pisang,Xylopia,Pohon Dewasa,icon/mature_tree.svg,-,73,22,11,Gambut,-,0.7873333,102.3067778,11.9223659,0.09,,,,Zaqi,2021-10-11T15:34:00.000+07:00,200000,8350.06,-,Approach 5,media/TBS_3_500(FILEminimizer).JPG,media/TBS_2_500(FILEminimizer).JPG,media/TBS_1_500.jpg,media/TBS_4_500(FILEminimizer).JPG,,
